ILINK,ORDER_DATE,Concat_CLASS_NAME
0000063638,2017-04-20,"Pants,Woven Shirts"
0000063638,2017-09-06,Fashion Scarves
0000063638,2017-11-28,Pants
0000063638,2017-11-30,Pants
0000063638,2018-03-31,"Knit Tops,Pants,Sweaters,Woven Shirts"
0000063638,2018-05-09,"Knit Tops,Pants,Woven Shirts"
0000063638,2018-06-09,"Pants,Skirts"
0000063638,2018-12-10,"Pants,Sweaters,Woven Shirts"
0000063652,2017-02-09,"Knit Tops,Sweaters,Woven Shirts"
0000063652,2017-03-16,"Knit Tops,Pants"
0000063652,2017-05-18,"Dresses,Knit Tops,Skirts,Woven Shirts"
0000063652,2017-10-08,Legwear
0000063652,2017-11-11,Dresses
0000063652,2018-01-15,"Dresses,Knit Tops,Pants"
0000063652,2018-03-19,"Dresses,Fashion Scarves,Ponchos and Wraps,Sweaters"
0000063652,2019-01-16,"Sweaters,Woven Shirts"
0000063682,2017-02-09,"Dresses,Legwear,Woven Shirts"
0000063682,2017-05-11,"Dresses,Woven Shirts"
0000063682,2017-09-10,"Dresses,Sweaters"
0000063682,2017-11-19,"Pants,Ponchos and Wraps,Sweaters,Woven Shirts"
0000063682,2018-01-01,"Knit Tops,Sweaters,Woven Shirts"
0000063682,2018-03-24,"Dresses,Jackets and Outerwear,Jewelry,Knit Tops,Pants,Woven Shirts"
0000063682,2018-03-24,Woven Shirts
0000063682,2018-09-14,"Knit Tops,Sweaters"
0000063694,2017-03-29,"Dresses,Woven Shirts"
0000063694,2017-08-19,Knit Tops
0000063694,2017-10-18,"Knit Tops,Pants,Woven Shirts"
0000063694,2017-11-10,Knit Tops
0000063694,2017-12-18,Knit Tops
0000063694,2018-08-16,Dresses
0000063694,2018-09-21,"Pants,Sweaters"
0000063694,2018-10-13,"Pants,Sweaters"
0000063719,2017-02-28,"Jackets and Outerwear,Knit Tops,Pants"
0000063719,2017-06-20,"Pants,Woven Shirts"
0000063719,2017-11-11,Jewelry
0000063719,2017-12-15,"Fashion Scarves,Jackets and Outerwear,Jewelry,Knit Tops,Sweaters"
0000063719,2017-12-15,Woven Shirts
0000063719,2017-12-28,Jackets and Outerwear
0000063719,2018-03-18,"Knit Tops,Pants,Sweaters"
0000063719,2018-09-07,"Jackets and Outerwear,Pants,Sweaters"
0000063741,2017-02-05,Pants
0000063741,2017-02-16,"Pants,Sweaters"
0000063741,2017-09-08,Pants
0000063741,2017-12-01,Pants
0000063741,2018-06-11,Pants
0000063741,2018-11-24,"Jewelry,Legwear"
0000063806,2017-04-29,"Knit Tops,Pants,Woven Shirts"
0000063806,2017-07-27,Woven Shirts
0000063806,2018-01-06,"Boots,Fashion Scarves,Knit Tops,Pants"
0000063806,2018-01-31,Woven Shirts
0000063806,2018-05-11,"Knit Tops,Woven Shirts"
0000063806,2019-01-18,"Knit Tops,Pants,Woven Shirts"
0000063809,2017-02-22,Sleepwear
0000063809,2017-03-06,Sleepwear
0000063809,2017-04-17,Sleepwear
0000063809,2017-05-14,"Pants,Sleepwear"
0000063809,2018-04-29,"Pants,Woven Shirts"
0000063809,2018-10-02,"Pants,Sleepwear"
0000063809,2018-10-21,Pants
0000063817,2017-11-14,"Knit Tops,Pants"
0000063817,2018-01-17,Sweaters
0000063817,2018-01-27,"Jackets and Outerwear,Sweaters"
0000063817,2018-01-27,Sweaters
0000063817,2018-04-21,Pants
0000063817,2018-11-25,"Knit Tops,Sweaters"
0000063817,2018-12-04,Knit Tops
0000063818,2017-11-25,"Knit Tops,Pants,Seasonal,Sweaters"
0000063818,2018-03-17,"Knit Tops,Pants,Sweaters"
0000063818,2018-07-21,"Knit Tops,Pants"
0000063818,2018-11-23,"Jackets and Outerwear,Jewelry,Knit Tops,Legwear"
0000063818,2018-11-23,Seasonal
0000063818,2018-12-30,"Legwear,Pants,Ponchos and Wraps"
0000063818,2019-01-12,"Knit Tops,Legwear"
0000063818,2019-01-12,"Pants,Ponchos and Wraps"
0000063845,2017-05-20,"Pants,Sweaters,Woven Shirts"
0000063845,2017-06-01,"Jewelry,Pants"
0000063845,2017-07-12,Pants
0000063845,2018-07-11,Knit Tops
0000063845,2018-07-12,Knit Tops
0000063845,2018-09-10,Fashion Scarves
0000063845,2018-12-19,Knit Tops
0000063845,2019-01-11,Knit Tops
0000063845,2019-03-15,"Fashion Scarves,Jackets and Outerwear,Sweaters"
0000063857,2017-03-03,Knit Tops
0000063857,2017-04-19,Knit Tops
0000063857,2017-07-01,"Knit Tops,Pants"
0000063857,2017-07-16,Dresses
0000063857,2017-07-16,"Dresses,Knit Tops"
0000063857,2017-07-16,Pants
0000063857,2017-07-23,"Dresses,Knit Tops"
0000063857,2017-07-23,"Knit Tops,Pants"
0000063857,2017-08-13,Pants
0000063857,2018-07-10,"Knit Tops,Pants,Sweaters"
0000063859,2017-02-15,"Knit Tops,Pants,Sweaters"
0000063859,2017-03-13,"Knit Tops,Pants"
0000063859,2017-06-10,Pants
0000063859,2017-08-17,Knit Tops
0000063859,2018-01-09,"Knit Tops,Pants,Woven Shirts"
0000063859,2018-01-31,"Pants,Sweaters"
0000063859,2018-06-30,"Knit Tops,Pants"
0000063859,2018-08-30,Knit Tops
0000063860,2017-04-12,Pants
0000063860,2017-05-29,"Pants,Woven Shirts"
0000063860,2017-07-14,"Pants,Woven Shirts"
0000063860,2017-12-13,Knit Tops
0000063860,2017-12-13,Pants
0000063860,2018-05-06,Pants
0000063860,2018-05-07,"Knit Tops,Pants"
0000063863,2017-02-05,Woven Shirts
0000063863,2017-03-04,Dresses
0000063863,2018-08-12,Dresses
0000063863,2018-08-12,Woven Shirts
0000063863,2018-09-05,Woven Shirts
0000063863,2018-12-04,Knit Tops
0000063889,2017-03-30,Sweaters
0000063889,2017-05-03,Knit Tops
0000063889,2018-01-02,Dresses
0000063889,2018-03-19,Knit Tops
0000063889,2018-06-04,"Dresses,Jewelry,Knit Tops"
0000063889,2018-06-27,"Fashion Scarves,Knit Tops"
0000063889,2018-07-25,"Dresses,Knit Tops"
0000063889,2018-12-15,"Dresses,Sweaters,Woven Shirts"
0000063893,2017-12-02,Jewelry
0000063893,2018-01-14,"Dresses,Fashion Scarves,Woven Shirts"
0000063893,2018-01-14,"Fashion Scarves,Jewelry,Woven Shirts"
0000063893,2018-03-30,Knit Tops
0000063893,2018-05-26,Knit Tops
0000063893,2019-02-17,Jackets and Outerwear
0000063893,2019-02-17,"Jackets and Outerwear,Jewelry"
0000063912,2018-09-14,"Knit Tops,Pants"
0000063912,2018-11-15,Knit Tops
0000063912,2018-11-16,"Knit Tops,Sweaters,Woven Shirts"
0000063912,2018-12-06,"Jewelry,Pants,Woven Shirts"
0000063912,2019-01-09,Jackets and Outerwear
0000063912,2019-01-09,Woven Shirts
0000063922,2017-03-04,"Jackets and Outerwear,Knit Tops,Pants"
0000063922,2017-03-04,Knit Tops
0000063922,2017-06-25,Ponchos and Wraps
0000063922,2018-02-25,Knit Tops
0000063922,2018-03-12,"Knit Tops,Pants"
0000063922,2018-07-03,Pants
0000063922,2018-08-11,"Jewelry,Knit Tops,Woven Shirts"
0000063922,2018-08-12,Knit Tops
0000063925,2017-04-17,"Dresses,Knit Tops,Seasonal"
0000063925,2017-09-20,"Knit Tops,Pants"
0000063925,2017-11-02,Knit Tops
0000063925,2018-07-10,"Fashion Scarves,Knit Tops"
0000063925,2018-08-25,"Knit Tops,Sweaters"
0000063925,2018-09-19,"Knit Tops,Pants,Sweaters"
0000063925,2018-11-09,Sweaters
0000063925,2018-12-12,Knit Tops
0000063925,2018-12-12,Knit Tops
0000063930,2017-01-29,"Pants,Woven Shirts"
0000063930,2017-06-02,"Dresses,Knit Tops"
0000063930,2018-03-28,"Pants,Woven Shirts"
0000063930,2018-06-04,"Knit Tops,Pants,Woven Shirts"
0000063930,2018-10-31,"Dresses,Pants"
0000063930,2019-03-13,"Knit Tops,Pants"
0000063933,2017-05-26,"Dresses,Sweaters"
0000063933,2017-05-27,Jackets and Outerwear
0000063933,2018-04-28,"Dresses,Sweaters,Woven Shirts"
0000063933,2018-05-11,Pants
0000063933,2018-12-08,Jewelry
0000063933,2018-12-08,Sweaters
0000063938,2017-01-30,Knit Tops
0000063938,2017-04-10,Pants
0000063938,2017-04-13,Pants
0000063938,2017-05-10,"Dresses,Pants"
0000063938,2017-08-04,Dresses
0000063938,2017-08-30,"Jewelry,Knit Tops"
0000063938,2017-10-10,"Knit Tops,Pants"
0000063938,2017-12-19,"Jewelry,Pants"
0000063938,2018-04-03,"Knit Tops,Woven Shirts"
0000063938,2018-07-18,"Dresses,Knit Tops"
0000063982,2017-02-22,Knit Tops
0000063982,2017-06-03,Knit Tops
0000063982,2018-04-27,"Jackets and Outerwear,Knit Tops,Pants,Skirts"
0000063982,2018-05-04,Pants
0000063982,2018-05-11,"Knit Tops,Pants"
0000063982,2018-05-30,"Dresses,Knit Tops,Woven Shirts"
0000063982,2019-01-22,"Legwear,Pants,Woven Shirts"
0000063982,2019-03-09,Pants
0000063991,2017-04-01,Knit Tops
0000063991,2017-05-09,"Dresses,Knit Tops"
0000063991,2017-11-03,Sweaters
0000063991,2018-02-13,"Dresses,Shoes"
0000063991,2018-02-17,Shoes
0000063991,2018-10-12,"Pants,Ponchos and Wraps,Sweaters"
0000063991,2019-01-17,Shoes
0000063991,2019-02-12,Jackets and Outerwear
0000063991,2019-02-26,Dresses
0000064008,2017-08-11,Sweaters
0000064008,2017-10-02,Sweaters
0000064008,2017-10-25,Sweaters
0000064008,2018-05-24,"Dresses,Shoes"
0000064008,2018-09-21,Woven Shirts
0000064008,2018-11-06,"Jewelry,Ponchos and Wraps,Skirts,Sweaters"
0000064008,2018-11-23,"Fashion Scarves,Skirts"
0000064008,2019-01-29,Knit Tops
0000064039,2017-07-10,Woven Shirts
0000064039,2017-12-02,"Dresses,Knit Tops,Pants,Ponchos and Wraps,Skirts,Sweaters"
0000064039,2018-07-24,"Fashion Scarves,Woven Shirts"
0000064039,2018-10-07,"Pants,Ponchos and Wraps,Skirts,Sweaters,Woven Shirts"
0000064039,2018-11-23,Dresses
0000064039,2018-11-23,"Dresses,Jackets and Outerwear,Knit Tops,Woven Shirts"
0000064039,2018-12-27,"Pants,Sweaters,Woven Shirts"
0000064052,2017-04-13,Sweaters
0000064052,2017-04-13,Sweaters
0000064052,2017-07-20,Jewelry
0000064052,2017-07-20,Jewelry
0000064052,2017-11-24,Knit Tops
0000064052,2017-12-04,"Fashion Scarves,Sweaters"
0000064052,2018-03-29,"Jewelry,Knit Tops,Ponchos and Wraps,Sweaters"
0000064052,2018-03-29,Woven Shirts
0000064052,2018-07-31,Woven Shirts
0000064052,2018-09-14,Sweaters
0000064093,2017-02-07,Sweaters
0000064093,2017-02-24,Sweaters
0000064093,2017-11-12,"Knit Tops,Sweaters"
0000064093,2017-11-12,"Knit Tops,Sweaters"
0000064093,2018-03-26,"Knit Tops,Pants"
0000064093,2018-05-28,"Knit Tops,Woven Shirts"
0000064093,2018-07-15,Dresses
0000064093,2018-11-14,"Knit Tops,Woven Shirts"
0000064099,2017-02-24,Jewelry
0000064099,2017-03-18,Sweaters
0000064099,2017-09-09,"Sweaters,Woven Shirts"
0000064099,2017-12-21,Sweaters
0000064099,2018-10-25,"Pants,Sweaters"
0000064099,2018-12-08,Sweaters
0000064110,2017-03-26,Knit Tops
0000064110,2017-04-09,"Dresses,Knit Tops,Pants,Sweaters"
0000064110,2017-06-30,Pants
0000064110,2018-04-08,"Knit Tops,Pants,Sweaters"
0000064110,2018-06-28,"Skirts,Woven Shirts"
0000064110,2018-12-02,"Pants,Sweaters"
0000064128,2018-07-25,"Dresses,Knit Tops,Skirts"
0000064128,2018-08-09,"Dresses,Jackets and Outerwear,Knit Tops,Woven Shirts"
0000064128,2018-10-17,"Dresses,Knit Tops"
0000064128,2019-01-04,"Dresses,Fashion Scarves,Sweaters,Woven Shirts"
0000064128,2019-02-26,"Knit Tops,Pants,Skirts,Sweaters"
0000064128,2019-03-11,"Jewelry,Knit Tops"
0000064144,2017-08-21,Fashion Scarves
0000064144,2017-09-05,"Knit Tops,Ponchos and Wraps,Sweaters"
0000064144,2017-10-06,Ponchos and Wraps
0000064144,2017-12-12,Jewelry
0000064144,2017-12-12,Ponchos and Wraps
0000064144,2018-01-19,"Dresses,Jewelry,Ponchos and Wraps,Sweaters"
0000064144,2018-03-23,"Jewelry,Pants,Woven Shirts"
0000064144,2018-04-24,Pants
0000064144,2018-04-24,Pants
0000064144,2018-08-14,"Knit Tops,Pants,Sweaters,Woven Shirts"
0000064168,2017-02-19,Knit Tops
0000064168,2017-02-25,Knit Tops
0000064168,2017-10-27,"Jewelry,Knit Tops,Sweaters"
0000064168,2017-12-26,Knit Tops
0000064168,2018-03-16,"Pants,Woven Shirts"
0000064168,2018-04-11,Pants
0000064168,2018-04-25,Pants
0000064168,2018-07-01,Pants
0000064168,2018-07-20,Pants
0000064168,2018-09-03,Woven Shirts
0000064171,2017-05-20,Pants
0000064171,2017-06-17,Knit Tops
0000064171,2017-07-09,"Dresses,Sweaters,Woven Shirts"
0000064171,2018-01-09,"Knit Tops,Sweaters,Woven Shirts"
0000064171,2018-01-20,Jewelry
0000064171,2018-01-27,"Knit Tops,Skirts,Sweaters,Woven Shirts"
0000064171,2018-10-08,Sweaters
0000064195,2017-04-19,Pants
0000064195,2017-12-11,"Pants,Ponchos and Wraps,Sweaters"
0000064195,2018-05-01,"Dresses,Knit Tops"
0000064195,2018-06-25,"Dresses,Knit Tops"
0000064195,2018-07-05,Knit Tops
0000064195,2019-01-15,Knit Tops
0000064195,2019-01-19,Knit Tops
0000064208,2017-08-22,Pants
0000064208,2017-09-28,"Pants,Sweaters"
0000064208,2018-03-12,"Pants,Shoes,Sweaters"
0000064208,2018-05-11,"Pants,Shoes"
0000064208,2018-08-24,"Knit Tops,Pants"
0000064208,2018-09-25,Pants
0000064208,2018-10-08,Pants
0000064208,2018-10-25,"Knit Tops,Woven Shirts"
0000064208,2019-01-09,"Pants,Sweaters"
0000064215,2018-04-11,"Knit Tops,Pants,Ponchos and Wraps,Sweaters"
0000064215,2018-05-11,Ponchos and Wraps
0000064215,2018-08-24,Pants
0000064215,2018-11-19,"Dresses,Pants"
0000064215,2018-12-21,"Pants,Shoes"
0000064215,2019-01-03,Pants
0000064215,2019-03-11,"Fashion Scarves,Pants,Sweaters"
0000064257,2017-04-10,"Jewelry,Knit Tops,Pants,Sweaters"
0000064257,2018-04-23,"Pants,Sleepwear"
0000064257,2018-04-26,"Knit Tops,Pants"
0000064257,2018-04-26,Sleepwear
0000064257,2018-05-18,Knit Tops
0000064257,2018-05-18,Knit Tops
0000064257,2018-05-18,Sweaters
0000064257,2018-05-30,Sweaters
0000064257,2018-06-29,Sweaters
0000064263,2017-02-05,"Sweaters,Woven Shirts"
0000064263,2017-05-25,Fashion Scarves
0000064263,2017-07-13,Pants
0000064263,2017-12-11,"Legwear,Sweaters"
0000064263,2018-05-19,"Knit Tops,Pants,Sweaters"
0000064263,2018-12-15,Sweaters
0000064264,2017-05-18,Skirts
0000064264,2017-07-20,"Jewelry,Knit Tops,Pants,Woven Shirts"
0000064264,2017-11-06,Knit Tops
0000064264,2017-11-07,Knit Tops
0000064264,2018-01-26,"Knit Tops,Woven Shirts"
0000064264,2018-03-06,Knit Tops
0000064264,2018-08-18,"Knit Tops,Pants"
0000064264,2018-08-20,"Knit Tops,Pants,Skirts"
0000064268,2017-07-04,"Dresses,Knit Tops,Skirts"
0000064268,2017-12-23,"Dresses,Knit Tops,Legwear,Pants,Sleepwear,Sweaters"
0000064268,2018-06-24,"Dresses,Pants,Woven Shirts"
0000064268,2018-06-24,Knit Tops
0000064268,2018-06-29,"Dresses,Pants,Woven Shirts"
0000064268,2019-02-09,Jackets and Outerwear
0000064268,2019-03-14,"Jackets and Outerwear,Knit Tops,Pants,Sweaters"
0000064268,2019-03-14,Pants
0000064291,2017-04-07,"Dresses,Jewelry,Knit Tops"
0000064291,2017-04-22,"Dresses,Jewelry"
0000064291,2017-10-04,"Fashion Scarves,Knit Tops"
0000064291,2017-11-11,"Knit Tops,Sweaters"
0000064291,2017-11-30,Sweaters
0000064291,2017-12-29,Woven Shirts
0000064291,2018-05-06,"Knit Tops,Sweaters,Woven Shirts"
0000064291,2018-05-17,Pants
0000064291,2018-09-13,Dresses
0000064304,2017-04-28,"Knit Tops,Pants"
0000064304,2017-04-28,"Pants,Sweaters"
0000064304,2017-06-11,"Jackets and Outerwear,Knit Tops,Pants,Sweaters"
0000064304,2017-07-21,Pants
0000064304,2017-10-29,Pants
0000064304,2017-12-01,"Knit Tops,Pants"
0000064304,2018-09-01,"Knit Tops,Sweaters"
0000064304,2018-11-03,"Knit Tops,Pants,Woven Shirts"
0000064304,2018-11-03,Pants
0000064306,2017-04-13,"Knit Tops,Pants"
0000064306,2018-02-28,"Knit Tops,Sweaters"
0000064306,2018-04-05,Woven Shirts
0000064306,2018-05-15,Dresses
0000064306,2018-05-15,Jackets and Outerwear
0000064306,2018-09-01,"Knit Tops,Woven Shirts"
0000064306,2018-11-24,Pants
0000064309,2017-03-21,Dresses
0000064309,2017-09-10,Knit Tops
0000064309,2018-01-01,"Knit Tops,Legwear,Sweaters"
0000064309,2018-02-19,"Knit Tops,Woven Shirts"
0000064309,2018-08-16,"Knit Tops,Pants"
0000064309,2018-08-26,"Jewelry,Knit Tops"
0000064309,2019-01-30,Woven Shirts
0000064309,2019-02-12,Sweaters
0000064321,2017-05-23,"Dresses,Pants,Sweaters,Woven Shirts"
0000064321,2017-06-15,"Knit Tops,Sweaters"
0000064321,2017-09-23,Knit Tops
0000064321,2017-09-23,Knit Tops
0000064321,2017-09-23,"Knit Tops,Sweaters"
0000064321,2018-02-23,Knit Tops
0000064321,2018-08-30,Knit Tops
0000064321,2019-01-18,Sweaters
0000064366,2017-11-27,Woven Shirts
0000064366,2017-12-26,Woven Shirts
0000064366,2018-12-20,Jackets and Outerwear
0000064366,2018-12-27,Jackets and Outerwear
0000064366,2018-12-27,Jackets and Outerwear
0000064366,2019-01-19,Sweaters
0000064371,2017-04-26,"Sweaters,Woven Shirts"
0000064371,2017-07-26,Fashion Scarves
0000064371,2018-07-01,"Fashion Scarves,Knit Tops,Sweaters,Woven Shirts"
0000064371,2018-09-02,Fashion Scarves
0000064371,2018-09-02,Woven Shirts
0000064371,2018-10-30,"Fashion Scarves,Seasonal"
0000064396,2017-06-02,Dresses
0000064396,2017-07-22,Dresses
0000064396,2017-07-22,Pants
0000064396,2017-07-22,Pants
0000064396,2017-09-08,"Dresses,Knit Tops"
0000064396,2017-10-09,Dresses
0000064396,2018-06-09,Dresses
0000064412,2017-05-12,"Knit Tops,Pants,Woven Shirts"
0000064412,2018-03-18,"Knit Tops,Pants"
0000064412,2018-05-02,"Knit Tops,Pants"
0000064412,2018-11-24,"Knit Tops,Pants,Sweaters,Woven Shirts"
0000064412,2019-01-05,"Jackets and Outerwear,Knit Tops,Pants,Sweaters"
0000064412,2019-01-05,"Knit Tops,Sweaters"
0000064412,2019-02-12,"Pants,Shoes"
0000064415,2017-06-03,"Knit Tops,Pants,Sweaters"
0000064415,2017-08-30,Jewelry
0000064415,2018-03-09,"Pants,Sweaters"
0000064415,2018-06-29,Knit Tops
0000064415,2018-10-08,"Dresses,Jackets and Outerwear,Knit Tops,Pants,Sweaters"
0000064415,2018-10-17,Sweaters
0000064415,2018-11-26,"Knit Tops,Pants,Sweaters"
0000064415,2018-12-03,Pants
0000064427,2017-02-23,"Dresses,Knit Tops"
0000064427,2017-05-02,"Dresses,Knit Tops"
0000064427,2017-06-15,Knit Tops
0000064427,2017-07-07,"Knit Tops,Skirts"
0000064427,2017-11-10,"Knit Tops,Woven Shirts"
0000064427,2018-05-01,Woven Shirts
0000064427,2018-11-11,"Knit Tops,Pants,Sweaters,Woven Shirts"
0000064445,2017-01-30,Skirts
0000064445,2017-03-12,"Shoes,Sweaters"
0000064445,2017-03-12,"Skirts,Woven Shirts"
0000064445,2017-10-17,"Knit Tops,Pants,Sweaters"
0000064445,2018-06-08,"Knit Tops,Ponchos and Wraps,Sweaters"
0000064445,2019-02-07,"Dresses,Fashion Scarves"
0000064452,2017-01-29,"Pants,Sweaters,Woven Shirts"
0000064452,2017-02-13,Woven Shirts
0000064452,2017-08-02,"Knit Tops,Pants,Sweaters"
0000064452,2017-08-21,"Dresses,Knit Tops,Woven Shirts"
0000064452,2017-08-22,Knit Tops
0000064452,2017-10-30,Knit Tops
0000064452,2018-03-08,"Pants,Woven Shirts"
0000064452,2018-04-02,Knit Tops
0000064452,2018-05-16,Woven Shirts
0000064452,2019-01-25,"Pants,Sweaters"
0000064463,2017-03-26,"Dresses,Knit Tops,Sweaters"
0000064463,2017-07-29,Dresses
0000064463,2017-07-29,Dresses
0000064463,2017-12-28,Jewelry
0000064463,2017-12-29,Knit Tops
0000064463,2018-01-21,Sweaters
0000064463,2018-08-03,"Sweaters,Woven Shirts"
0000064478,2017-05-24,"Jewelry,Knit Tops"
0000064478,2017-12-18,Knit Tops
0000064478,2018-02-18,Knit Tops
0000064478,2018-03-25,Knit Tops
0000064478,2018-04-03,Fashion Scarves
0000064478,2018-07-26,"Fashion Scarves,Skirts"
0000064478,2018-07-27,"Fashion Scarves,Skirts"
0000064478,2018-09-20,Knit Tops
0000064478,2018-09-21,Knit Tops
0000064478,2018-12-28,Knit Tops
0000064488,2017-11-26,Woven Shirts
0000064488,2018-01-27,"Jackets and Outerwear,Knit Tops,Sweaters"
0000064488,2018-03-04,"Jackets and Outerwear,Pants,Sweaters"
0000064488,2018-07-02,"Dresses,Knit Tops,Sweaters"
0000064488,2018-11-01,"Dresses,Fashion Scarves"
0000064488,2019-02-27,"Jackets and Outerwear,Knit Tops,Pants"
0000064498,2017-06-10,"Dresses,Knit Tops,Pants"
0000064498,2017-07-20,"Pants,Sweaters"
0000064498,2017-10-14,"Knit Tops,Pants"
0000064498,2017-11-12,"Pants,Sweaters"
0000064498,2018-03-26,Dresses
0000064498,2018-07-14,Dresses
0000064498,2018-09-29,Pants
0000064498,2018-10-10,"Jackets and Outerwear,Knit Tops,Pants"
0000064516,2017-02-23,"Knit Tops,Pants,Woven Shirts"
0000064516,2017-04-17,"Jackets and Outerwear,Knit Tops,Pants"
0000064516,2017-10-25,Knit Tops
0000064516,2017-12-14,Jackets and Outerwear
0000064516,2018-08-26,"Knit Tops,Pants"
0000064516,2018-11-29,"Knit Tops,Pants"
0000064523,2017-03-31,Knit Tops
0000064523,2017-05-18,Knit Tops
0000064523,2017-07-01,Knit Tops
0000064523,2018-05-20,Knit Tops
0000064523,2018-05-22,Knit Tops
0000064523,2018-05-22,Knit Tops
0000064523,2018-09-28,"Knit Tops,Pants,Ponchos and Wraps,Sweaters,Woven Shirts"
0000064523,2018-10-08,"Knit Tops,Pants,Sweaters"
0000064523,2018-10-08,Sweaters
0000064523,2019-03-11,"Knit Tops,Pants,Woven Shirts"
0000064526,2017-04-17,"Knit Tops,Pants"
0000064526,2017-06-22,Pants
0000064526,2018-04-29,"Knit Tops,Shoes"
0000064526,2018-09-23,Pants
0000064526,2018-11-10,Knit Tops
0000064526,2018-11-19,"Skirts,Sweaters"
0000064526,2018-12-02,"Knit Tops,Sweaters"
0000064526,2018-12-27,Knit Tops
0000064552,2017-05-06,"Knit Tops,Sweaters"
0000064552,2017-05-06,"Knit Tops,Woven Shirts"
0000064552,2017-05-27,"Knit Tops,Woven Shirts"
0000064552,2017-05-27,Ponchos and Wraps
0000064552,2017-05-30,Ponchos and Wraps
0000064552,2017-12-30,"Dresses,Fashion Scarves"
0000064552,2017-12-30,"Dresses,Fashion Scarves,Jewelry,Knit Tops,Legwear,Skirts,Sweaters"
0000064552,2017-12-31,Dresses
0000064552,2017-12-31,"Dresses,Jewelry,Knit Tops,Legwear,Skirts,Sweaters"
0000064552,2017-12-31,Knit Tops
0000064556,2017-05-11,Jewelry
0000064556,2017-05-11,"Knit Tops,Woven Shirts"
0000064556,2018-03-06,"Knit Tops,Pants"
0000064556,2018-07-19,"Jewelry,Knit Tops,Pants"
0000064556,2018-09-18,"Jewelry,Knit Tops,Sweaters,Woven Shirts"
0000064556,2018-09-21,Fashion Scarves
0000064556,2018-10-08,Woven Shirts
0000064557,2017-03-25,Jewelry
0000064557,2017-03-25,Woven Shirts
0000064557,2018-01-18,"Pants,Sweaters,Woven Shirts"
0000064557,2018-02-19,"Dresses,Knit Tops,Pants"
0000064557,2018-02-20,Pants
0000064557,2018-03-22,"Knit Tops,Ponchos and Wraps"
0000064557,2018-08-05,"Dresses,Knit Tops,Skirts"
0000064557,2018-08-24,Jewelry
0000064561,2017-04-17,Woven Shirts
0000064561,2017-04-21,Pants
0000064561,2017-04-21,Pants
0000064561,2017-06-30,Woven Shirts
0000064561,2017-08-27,"Knit Tops,Woven Shirts"
0000064561,2017-12-04,"Jewelry,Pants"
0000064561,2018-08-07,"Knit Tops,Pants"
0000064561,2019-01-09,Sweaters
0000064561,2019-01-09,Sweaters
